id,layer,passed,reason,oos_sharpe,oos_return,neigh_median_sharpe,neigh_min_sharpe,n_neighbours
voltarget_mom|SPXUSD|lookback48_vol_win24,L1,False,OoS Sharpe below threshold,0.05596189495959384,-0.00977714653000028,-0.14341409072211125,-1.0856939076665926,4
voltarget_mom|USDJPY|lookback48_vol_win24,L1,False,OoS Sharpe below threshold,-0.4359045396558064,-0.10760867767771687,-0.4711019148520628,-0.8368808093454554,4
voltarget_mom|XAUUSD|lookback48_vol_win24,L1,False,OoS Sharpe below threshold,0.36195905922772625,0.11758081304991297,0.06689435825398779,-0.054104057276031084,4
voltarget_mom|ETHUSD|lookback48_vol_win24,L1,False,OoS Sharpe below threshold,0.14736979837319125,-0.33564590525385263,0.08117406596661807,0.010210259354104924,4
voltarget_mom|SPXUSD|lookback48_vol_win72,L1,False,OoS Sharpe below threshold,-0.1508640213231405,-0.07203009763680013,-0.3047257936328547,-1.2097602156322333,4
voltarget_mom|USDJPY|lookback48_vol_win72,L1,False,OoS Sharpe below threshold,-0.5619091461891678,-0.12375093129897907,-0.5830778265230265,-0.8575611715528044,4
voltarget_mom|XAUUSD|lookback48_vol_win72,L1,False,OoS Sharpe below threshold,0.4604320722764946,0.16260759992012863,0.19971317396884933,-0.17726464326919347,4
voltarget_mom|ETHUSD|lookback48_vol_win72,L1,False,OoS Sharpe below threshold,0.33585113005271117,-0.07629426020039987,0.3457588574481479,0.2686157125371967,4
voltarget_mom|SPXUSD|lookback48_vol_win168,L1,False,OoS Sharpe below threshold,-0.25425243497343525,-0.10077582134262153,-0.37629837394019633,-1.4800996790505552,4
voltarget_mom|USDJPY|lookback48_vol_win168,L1,False,OoS Sharpe below threshold,-0.48596213623847007,-0.10409607896714512,-0.46945565488230756,-0.8524335922972833,4
voltarget_mom|XAUUSD|lookback48_vol_win168,L1,False,OoS Sharpe below threshold,0.43132725170952585,0.1465926640870765,0.2738983779743751,-0.21751975573458124,4
voltarget_mom|ETHUSD|lookback48_vol_win168,L1,True,,0.5944187247602912,0.37835828111104153,0.5729097895643613,0.4776384473702517,4
voltarget_mom|SPXUSD|lookback240_vol_win24,L1,False,OoS Sharpe below threshold,0.1990076222276223,0.037902597842992325,0.10695327434316623,-0.690828963908921,4
voltarget_mom|USDJPY|lookback240_vol_win24,L1,False,OoS Sharpe below threshold,-0.5985459951864481,-0.14033638929215142,-0.5579010025230393,-0.9975833017698569,4
voltarget_mom|XAUUSD|lookback240_vol_win24,L1,False,OoS Sharpe below threshold,-0.1789619455420443,-0.12698270039717052,0.10762121339025453,-0.24457315872555538,4
voltarget_mom|ETHUSD|lookback240_vol_win24,L1,True,,1.1726627468277597,2.346020517435823,0.7399699356245362,0.21349770609528565,4
voltarget_mom|SPXUSD|lookback240_vol_win72,L1,False,OoS Sharpe below threshold,0.3190990072082127,0.07816870979867807,0.22004275041543186,-0.642479909150561,4
voltarget_mom|USDJPY|lookback240_vol_win72,L1,False,OoS Sharpe below threshold,-0.41221251314039414,-0.09522419623699874,-0.4360652819819971,-0.9219464586708362,4
voltarget_mom|XAUUSD|lookback240_vol_win72,L1,False,OoS Sharpe below threshold,-0.10045488195721321,-0.08795819220973766,0.22315093059469895,-0.13684487441697488,4
voltarget_mom|ETHUSD|lookback240_vol_win72,L1,True,,1.4328999732473233,3.8300368341309285,1.0912745717141008,0.44174790144968124,4
voltarget_mom|SPXUSD|lookback240_vol_win168,L1,False,OoS Sharpe below threshold,0.2408892223004731,0.0512796589832214,0.16430428788904028,-0.6913032975006633,4
voltarget_mom|USDJPY|lookback240_vol_win168,L1,False,OoS Sharpe below threshold,-0.41841368645855587,-0.09165547357356241,-0.4357303161344198,-1.1353027959859443,4
